NAMEKEY,SALESKEY,ITEMKEY,BALLDATE,BALLDESC,SERIALNO,BALLPRICE,BALLQTY,COLOR,WEIGHT,INSCRIPT,L1GRIP,L1GRIPSIZE,L1HOLESIZE,L1PITCH,L1PITCHF,L1PITCH2,L1PITCHF2,L2GRIP,L2GRIPSIZE,L2HOLESIZE,L2PITCH,L2PITCHF,L2PITCH2,L2PITCHF2,R1GRIP,R1GRIPSIZE,R1HOLESIZE,R1PITCH,R1PITCHF,R1PITCH2,R1PITCHF2,R2GRIP,R2GRIPSIZE,R2HOLESIZE,R2PITCH,R2PITCHF,R2PITCH2,R2PITCHF2,THSLUG,THSLUGSIZE,THHOLESIZE,THPITCH,THPITCHF,THPITCH2,THPITCHF2,BRIDGE,L1CUTTOCUT,L2CUTTOCUT,R1CUTTOCUT,R2CUTTOCUT,L1SPAN,L2SPAN,R1SPAN,R2SPAN,HAXIS,VAXIS,VAXISUORD,STOCKKEY,PININOUT,TOPWEIGHT,BRIDGE1,BRIDGE2,COMMENTS1,COMMENTS2,SIDEWEIGHT,FINGWEIGHT,DRILLING,CGOVER,CGUP,PINOVER,PINUP,OVALANGLE,OVALWIDTH,DRILLTYPE,WHSIZE,WHDEPTH,WHWEIGHT,WHOVER,WHUP,NUMFINGERS,LEFTRIGHT,MACHSETF1,MACHSETF2,MACHSETF3,MACHSETF4,MACHSETTH,OVALANGLEN,OVALWIDTHN,COMMENTS3,SURFTEXTUR,ENDSIDEWH,ENDFINGTH,HAXISLR,MASSBIAS,F1OVALSIZE,F2OVALSIZE,F3OVALSIZE,F4OVALSIZE,ENDWTTOPB,ENDSIDEPM,ENDFTLIT,DIAMTRACK,SALEPERSON,FINISHDATE,DRCOMMENTS,IPSIAWIDTH,OVALCALCUL
12840,0,0,2016-12-02,BRUNSWICK T ZONE PATRIOT BLAZE,EHB2079,0.0,1,RED/WHITE/BLUE SWIRL,15.06,,None,,,None,None,,,Vise Oval,49/64,31/32,Lt,Rev,3/8,3/8,Vise Oval,47/64,31/32,Rt,Rev,3/8,3/8,None,,,None,None,,,Vise Ure Slug,1 1/4,29/32,None,Rev,,1/8,,,4 3/32,4 1/8,,,4 7/16,4 1/2,,3 3/4,3/4,Up,0,,2.3,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.983,20,63/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12428,0,0,2016-12-03,LANE MASTERS ODYESSY INFINITY,LMODY0416575,0.0,1,TURQ/BLACK PEARL,15.12,,None,,,None,None,,,Vise Semi,27/32,1 1/32,Lt,Rev,3/8,1/4,Vise Semi,13/16,31/32,Rt,Rev,3/8,1/4,None,,,None,None,,,None,,63/64,None,Rev,,3/16,,,4 19/32,4 5/8,,,,,,4,1/8,Up,0,3-4,3.2,1/4,,,,0.0,0.0,45 X 5 X 20,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,1.045,,,,,Right,,,,,,None,None,None,,,,"HATES BALANCE HOLES
MATCH EBONITE MISSION 250K SPECS

DRILL RINGER FINGER DEEPER TO REMOVE EXCESS SIDE AND FINGER WT",,Ebonite
12841,0,0,2016-12-03,STORM TROPICAL STORM BLACK CHERRY,16TCBF30Y304,0.0,1,BLACK CHERRY PEARL,10.06,,None,,,None,None,,,None,,41/64,Lt,None,3/8,,None,,39/64,Rt,None,3/8,,None,,,None,None,,,None,,23/32,Rt,Fwrd,3/16,1/8,,,,,,,3 7/16,3 1/2,,,,None,0,0-1,2.3,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,.765,45,49/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12842,0,0,2016-12-05,EBONITE CYCLONE PURPLE/TEAL/LIME,6F250086A,0.0,1,PURPLE/TEAL/LIME,14.18,,None,,,None,None,,,Vise Oval,3/4,31/32,Lt,Rev,3/8,1/8,Vise Oval,45/64,31/32,Rt,Rev,3/8,1/8,None,,,None,None,,,None,,57/64,Lt,Rev,1/8,3/8,,,4 25/32,4 15/16,,,4 15/16,5 1/8,,4 1/2,1/4,Up,0,3-4,3.5,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,61/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
10240,0,0,2016-12-06,HAMMER RED LEGEND SOLID,C6240195B,0.0,1,RED SOLID,15.3,,None,,,None,None,,,Vise PL,49/64,31/32,Lt,Rev,1/2,3/8,Vise PL,43/64,31/32,Rt,Rev,3/8,3/8,None,,,None,None,,,Vise IT Thumb S,,1 5/16,Rt,Rev,1/8,1/8,,,4 7/16,4 1/2,,,4 3/4,4 7/8,,4 5/8,3/16,Up,3063,4-5,3.25,1/4,,,,0.0,0.0,60 X 5 X 15,,,,,,,Finger Tip,,,,,,2,Right,,,,,,,,,box,,,Right,,,,,,None,None,None,,,,"CG IN GRIP CENTER, COULD NEED POLISHING AND/OR BALANCE HOLE

********DRILL THUMB IT PILOT HOLE 1/8"" SHY OF FLUTE LIMITER RING********",,IPSIA
10483,0,0,2016-12-06,BRUNSWICK DANGER ZONE,BJ211089,0.0,1,BLACK,15.06,,None,,,None,None,,,Vise PL,25/32,31/32,Lt,Rev,3/8,3/8,Vise PL,49/64,31/32,Rt,Rev,3/8,3/8,None,,,None,None,,,Turbo Switch Gr,,1 1/2,Lt,Rev,1/8,3/8,,,4 1/8,4 3/32,,,4 11/16,4 11/16,,5,1 1/8,Up,781,1-2,2.3,1/4,,,,0.0,0.0,90 X 4.25 X 40,,,,,,,Finger Tip,,,,,,2,Right,,,,,,,,,BOX,,,Right,,,,,,Top,Plus,Finger,,,,"BIG NOTCH DOWN ON TURBO SWITCH GRIP OUTER SLEEVE
WANTS MORE LENGTH THAN EBONITE BLACK MISSION


",,IPSIA
12843,0,0,2016-12-07,TRACK CYBORG PEARL,6K070557B,0.0,1,GRAY/BLACK CHERRY PEARL,15.18,,None,,,None,None,,,Vise PL,23/32,31/32,Lt,Rev,3/8,3/8,Vise PL,21/32,31/32,Rt,Rev,3/8,3/8,None,,,None,None,,,PS Oval Insert,1 1/4,61/64,Lt,Rev,1/4,1/8,,,4 3/16,4 9/32,,,4 1/2,4 1/2,,4 1/2,1,Up,0,1-2,2.0,1/4,,,,0.0,0.0,70 X 4.25 X 50,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,,,,,,Right,,,,,,None,None,None,,,,,,IPSIA
12844,0,0,2016-12-07,HAMMER SCANDAL PEARL,6I020099A,0.0,1,GREEN/ORANGE PEARL,14.06,,None,,,None,None,,,Vise PL,21/32,31/32,Lt,None,3/8,,Vise PL,37/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,47/64,Rt,Rev,5/16,3/16,,,3 25/32,4 3/32,,,4 1/8,4 3/8,,,,None,0,1-2,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.810,45,13/16,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12428,0,0,2016-12-08,LANE MASTERS YEAH BABY,,0.0,1,ORANGE/GOLD,15.12,,None,,,None,None,,,Vise Oval,27/32,1 1/32,Lt,Rev,3/8,1/4,Vise Oval,13/16,31/32,Rt,Rev,3/8,1/4,None,,,None,None,,,None,,63/64,None,Rev,,3/16,,,4 19/32,4 5/8,,,,,,4,1/8,Up,0,3-4,2.3,1/4,,,,0.0,0.0,45 X 5 X 70,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,1.045,,,,,Right,,,,,,None,None,None,,,,"HATES BALANCE HOLES
MATCH EBONITE MISSION 250K SPECS

DRILL RINGER FINGER DEEPER TO REMOVE EXCESS SIDE AND FINGER WT",,Ebonite
12845,0,0,2016-12-08,TRACK HEAT PEARL,6D220463B,0.0,1,BURGUNDY PEARL,15.25,,None,,,None,None,,,Vise PL,23/32,31/32,Lt,Rev,3/8,1/8,Vise PL,21/32,31/32,Rt,Rev,3/8,1/8,None,,,None,None,,,Vise Ure Slug,1 1/4,53/64,None,Rev,,3/16,,,3 23/32,3 13/16,,,4 1/8,4 1/4,,,,None,0,2-3,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.885,45,57/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12846,0,0,2016-12-08,EBONITE,4E290133A,0.0,1,,15.25,,None,,,None,None,,,Vise Semi,21/32,31/32,Lt,None,3/8,,Vise Semi,45/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,13/16,Rt,None,1/8,,,,4 1/32,3 25/32,,,4 5/16,4 1/16,,,,None,0,2-3,3.5,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.875,45,7/8,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12738,0,0,2016-12-09,DALLAS COWBOYS VAB,6C110320C,0.0,1,COWBOYS,15.0,,None,,,None,None,,,Vise PL,3/4,31/32,Lt,None,3/8,,Vise PL,23/32,31/32,Rt,None,3/8,,None,,,None,None,,,Vise Ure Slug,1 1/4,31/32,Lt,Rev,1/4,3/8,,,4 25/32,4 7/8,,,5 1/8,5 1/4,,5,0,None,0,N/A,2.25,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,.975,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12847,0,0,2016-12-09,EBONITE MAXIM PEPPERMINT,6H150798B,0.0,1,PINK/RED PEARL,10.0,,None,,,None,None,,,None,,45/64,Lt,None,3/8,,None,,21/32,Rt,None,3/8,,None,,,None,None,,,None,,51/64,None,Fwrd,,1/8,,,,,,,3 7/16,3 5/8,,,,None,0,,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
11503,0,0,2016-12-09,HAMMER SCANDAL PEARL,6I011299A,0.0,1,GREEN/SMOKE/GOLD PEARL,15.12,,None,,,None,None,,,Vise Semi,13/16,31/32,Lt,Rev,1/4,1/2,Vise Semi,25/32,31/32,Rt,Rev,1/2,3/8,None,,,None,None,,,Vise Ure Slug,1 1/4,29/32,Lt,Rev,1/8,5/16,,,4,4 3/16,,,4 5/16,4 9/16,,4 1/4,1 1/8,Up,0,4-5,2.25,1/4,,,,0.0,0.0,50 X 4.75 X 40,,,,,,,Finger Tip,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,REQUESTED COPY OF STORM SYNC #13TSYA23C010,,IPSIA
12848,0,0,2016-12-09,STORM TROPICAL STORM YELLOW/SILVER,16TYVC16V100,0.0,1,YELLOW/SILVER PEARL,14.18,,None,,,None,None,,,Vise PL,39/64,31/32,Lt,None,3/8,,Vise PL,37/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,3/4,Rt,Rev,1/4,1/4,,,,,,,4 7/16,4 9/16,,,,None,0,2-3,2.49,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.796,45,51/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12849,0,0,2016-12-10,BRUNSWICK T ZONE DEEP SPACE,CJA2216,0.0,1,DEEP SPACE W/SPARKLES,12.18,,None,,,None,None,,,None,,45/64,Lt,None,3/8,,None,,43/64,Rt,None,3/8,,None,,,None,None,,,None,,27/32,None,Rev,,1/8,,,,,,,3 3/8,3 1/2,,,,None,0,,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,,,IPSIA
12850,0,0,2016-12-10,EBONITE MAXIM CAPT GALAXY,6D270534A,0.0,1,ORANGE/BLUE/GOLD PEARL,12.0,,None,,,None,None,,,None,,5/8,Lt,None,3/8,,None,,19/32,Rt,None,3/8,,None,,,None,None,,,None,,11/16,Rt,Fwrd,3/8,1/8,,,,,,,3 3/8,3 9/16,,,,None,0,,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,.720,45,23/32,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
11643,0,0,2016-12-10,STORM ALPHA  CRUX,16TAJH23K028,0.0,1,AQUA/BLACK/PURPLE SOLID,15.18,,None,,,None,None,,,Vise PL,13/16,31/32,Lt,Rev,1/4,1/2,Vise PL,25/32,31/32,Rt,Rev,1/2,3/4,None,,,None,None,,,Vise Ure Slug,1 1/4,61/64,Rt,Rev,1/4,5/16,,,4 3/32,4 1/8,,,4 7/16,4 1/2,,4,0.5,Up,0,3-4,2.86,1/4,,,,0.0,0.0,60 X 4.5 X 45,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,31/32,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12851,0,0,2016-12-10,BRUNSWICK STRIKE KING BLACK PEARL,,0.0,1,BLACK PEARL,14.25,,None,,,None,None,,,Vise PL,19/32,31/32,Lt,None,3/8,,Vise PL,37/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,23/32,Rt,Rev,3/8,1/8,,,3 31/32,3 15/16,,,4 1/4,4 1/4,,,,None,0,,2.8,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.815,45,13/16,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12852,0,0,2016-12-10,BRUNSWICK RHINO RED/BLACK/GOLD BLANK,,0.0,1,RED/BLACK/GOLD PEARL,12.0,,None,,,None,None,,,Vise PL,39/64,31/32,Lt,None,3/8,,Vise PL,21/32,31/32,Rt,None,3/8,,None,,,None,None,,,None,,55/64,Lt,None,3/8,,,,3 15/16,3 23/32,,,4 1/4,4,,,,None,0,,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.875,45,7/8,,,,,Left,,,,,,None,None,None,,,,,,Ebonite
10081,0,0,2016-12-12,BRUNSWICK QUATNUM FIRE PEARL,KJE51072,0.0,1,RED/ORANGE PEARL,15.06,,None,,,None,None,,,Vise PL,3/4,V 1 1/16,Lt,Rev,1/4,1/8,Vise PL,43/64,V 1 1/16,Rt,Fwrd,1/4,1/4,None,,,None,None,,,Vise IT Thumb S,1 7/16,,Lt,Fwrd,1/8,1/8,,,4 17/32,4 21/32,,,4 3/4,4 7/8,,5 1/4,1 1/4,Up,0,3-4,1.8,1/4,,,,0.0,0.0,70 X 4 X 60,,,,,,,Finger Tip,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,MAY OR MAY NOT NEED A MOTION HOLE 10'' PAST PIN ON A LINE ALSO THROUGH THE CG STARTING AT THE PSA,,Ebonite
12003,0,0,2016-12-13,HAMMER SCANDAL PEARL,6I020099A,0.0,1,GREEN/GOLD PEARL,15.18,,None,,,None,None,,,None,,49/64,Lt,Rev,1/2,3/8,None,,45/64,Rt,Rev,1/2,1/2,None,,,None,None,,,Vise Vinyl Slug,1 3/8,15/16,Lt,Rev,1/8,3/8,,,,,,,4 3/4,4 13/16,,,,None,0,3-4,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,27/32,2 1/2,,P4,,2,Right,,,,,,45,.950,,,,,Right,,,.770,,,None,None,None,,,,"NEW FITTING BY MIKE
",,Ebonite
12853,0,0,2016-12-14,COLUMBIA 300 WD RED/GREEN/YELLOW SWIRL,0Y300939,0.0,1,RED/GREEN/YELLOW SWIRL,11.0,,None,,,None,None,,,None,,49/64,Lt,None,3/8,,None,,21/32,Rt,None,3/8,,None,,,None,None,,,None,,25/32,None,Rev,,1/8,,,,,,,3 3/8,3 1/2,,,,None,0,,0.0,5/16,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,,,IPSIA
12854,0,0,2016-12-14,HAMMER DARK LEGEND BLUE SOLID,6F300505B,0.0,1,DARK BLLUE SOLID,15.12,,None,,,None,None,,,Vise PL,13/16,31/32,Lt,Rev,3/8,5/16,Vise PL,49/64,31/32,Rt,Rev,3/8,5/16,None,,,None,None,,,None,,15/16,None,Rev,,3/8,,,4 9/16,4 3/4,,,4 3/4,5,,,,None,0,2-3,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,31/32,45,.970,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
10387,0,0,2016-12-14,BRUNSWICK AXIS BIG BOX STORE PLASTIC,IGR0849,0.0,1,BLUE PEARL,16.02,,None,,,None,None,,,None,,49/64,Lt,Fwrd,1/2,1/8,None,,45/64,Rt,Fwrd,1/4,1/8,None,,,None,None,,,None,,29/32,Lt,Fwrd,1/8,1/8,,,,,,,3 1/2,3 9/16,,,,None,1080,0-1,3.75,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,5/8,,,2,Right,,,,,,45,.940,,,3/4,3/8,Right,,,25/32,,,Top,Plus,Finger,,,,,,Ebonite
12855,0,0,2016-12-14,COLUMBIA 300 NITROUS RED/BK/WH PEARL,CJ200167A,0.0,1,RED/BLACK/WHITE PEARL,15.12,,None,,,None,None,,,Vise PL,43/64,31/32,Lt,None,3/8,,Vise PL,41/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,53/64,Rt,Rev,1/4,5/16,,,4 1/4,4 7/16,,,4 1/2,4 9/16,,,,None,0,2-3,2.75,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.890,45,57/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12856,0,0,2016-12-14,STORM STREET FIGHT,16TEFH30G005,0.0,1,PURPLE/WHITE PEARL,15.12,,None,,,None,None,,,Vise Oval,47/64,31/32,Lt,Rev,3/8,1/4,Vise Oval,3/4,31/32,Rt,Rev,3/8,1/8,None,,,None,None,,,None,,7/8,Rt,Rev,1/8,3/8,,,4 5/8,4 1/2,,,4 7/8,4 3/4,,,,None,0,3-4,2.95,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.950,45,61/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12857,0,0,2016-12-14,COLUMBIA 300 NITROUS BLACK/BLUE PEARL,6F160055A,0.0,1,BLACK/BLUE/RED PEARL,15.18,,None,,,None,None,,,Vise PL,47/64,31/32,Lt,None,3/8,,Vise PL,45/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,57/64,Rt,Rev,5/16,1/4,,,,,,,4 9/16,4 5/8,,,,None,0,2-3,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.920,45,59/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12858,0,0,2016-12-15,9090GLOBAL BOOST RED PEARL,16GBFB02W010,0.0,1,RED PEARL,14.12,,None,,,None,None,,,Vise PL,55/64,1 1/32,Lt,None,3/8,,Vise PL,49/64,31/32,Rt,None,3/8,,None,,,None,None,,,Vise Ure Slug,1 1/4,31/32,Lt,Fwrd,1/4,1/8,,,2 11/16,2 7/8,,,3,3 3/16,,4 1/2,1 1/4,Up,0,4-5,2.19,1/4,,,,0.0,0.0,Label,,,,,,,Conventional,,,,,,2,Right,,,,,,45,1.000,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12859,0,0,2016-12-15,BRUNSWICK T ZONE PATRIOT BLAZE,HHR2460,0.0,1,RED/WHITE/BLUE PEARL,15.12,,None,,,None,None,,,Vise PL,23/32,31/32,Lt,None,3/8,,Vise PL,43/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,29/32,Rt,Rev,1/8,3/16,,,4 1/32,4 1/8,,,4 1/4,4 3/8,,,,None,0,,2.3,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.920,45,59/64,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
11219,0,0,2016-12-15,BRUNSWICK QUANTUM FIRE PEARL,KST51068,0.0,1,,15.12,,None,,,None,None,,,Vise Oval,51/64,31/32,Lt,Rev,3/8,1/8,Vise Oval,3/4,31/32,Rt,Rev,3/8,1/8,None,,,None,None,,,Vise IT Thumb S,1 5/16,57/64,None,Rev,,7/16,,,4 9/16,4 5/8,,,4 7/8,4 15/16,,5 1/4,1/2,Up,0,3-4,2.3,1/4,,,,0.0,0.0,LABEL,,,,,,,Finger Tip,,,,,,2,Right,,,,,1.00,45,1.00,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12846,0,0,2016-12-16,COLUMBIA 300 NITROUS RED/BLACK/WHITE PEA,6J070125B,0.0,1,RED/BLACK/WHITE PEARL,14.12,,None,,,None,None,,,Vise Semi,21/32,31/32,Lt,None,3/8,,Vise Semi,45/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,13/16,Lt,None,1/4,,,,4 5/32,3 29/32,,,4 7/16,4 3/16,,,,None,0,2-3,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.906,45,29/32,,,,,Left,,,,,,None,None,None,,,,,,Ebonite
12003,0,0,2016-12-17,ADJUSTED THUMB SIZE,,0.0,1,GREEN/GOLD PEARL,0.0,,None,,,None,None,,,None,,49/64,Lt,Rev,1/2,3/8,None,,45/64,Rt,Rev,1/2,1/2,None,,,None,None,,,Vise Vinyl Slug,1 3/8,15/16,Lt,Rev,1/8,3/8,,,,,,,4 3/4,4 13/16,,,,None,0,3-4,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,27/32,2 1/2,,P4,,2,Right,,,,,,45,.940,,,,,Right,,,.770,,,None,None,None,,,,"NEW FITTING BY MIKE
PREFERS MINIMAL THUMB BEVEL",,Ebonite
11719,0,0,2016-12-17,ROTO GRIP ETERNAL CELL BLANK,16REEF06E035,0.0,1,RED/BLACK/ORANGE SOLID,15.18,,None,,,None,None,,,Vise Oval,23/32,31/32,Lt,Rev,1/4,1/8,Vise Oval,21/32,31/32,Rt,Rev,3/8,1/8,None,,,None,None,,,Vise IT Thumb S,1 5/16,29/32,Rt,Rev,1/4,1/2,,,4 11/16,4 13/16,,,5 1/8,5 1/4,,5 1/2,0,None,0,3-4,2.38,1/4,,,,0.0,0.0,45 X 4.75 X 40,,,,,,,Finger Tip,29/32,3.00,,1.25^,PAP,2,Right,,,,,.921,45,59/64,,,,,Right,,,,,,Bottom,None,Finger,,,,BLANK DRILL,,Ebonite
12860,0,0,2016-12-16,COLUBIA 300 NITROUS RED/BLACK PEARL,,0.0,1,RED/BLACK PEARL,15.18,,None,,,None,None,,,Vise PL,5/8,31/32,Lt,None,3/8,,Vise PL,43/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,29/32,Rt,Rev,1/8,3/16,,,4 5/32,4 5/32,,,4 7/16,4 3/8,,5,2,Down,0,2-3,3.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,,,,,,,,Left,,,,,,None,None,None,,,,,,IPSIA
12508,0,0,2016-12-28,BRUNSWICK RHINO PRO GOLD PEARL BLANK,BHQ51083,0.0,1,GOLD PEARL,13.25,,None,,,None,None,,,Vise Oval,49/64,31/32,Lt,Rev,3/8,1/2,Vise Oval,23/32,31/32,Rt,Rev,3/8,1/2,None,,,None,None,,,None,,15/16,None,Rev,,1/8,,,3 27/32,4 1/32,,,4,4 3/16,,,,None,0,,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,1.00,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12861,0,0,2016-12-28,LANE MASTERS BLACK PEARL,L28XM6838,0.0,1,BLACK PEARL,15.0,,None,,,None,None,,,Vise Oval,43/64,31/32,Lt,None,3/8,,Vise Oval,45/64,31/32,Rt,None,3/8,,None,,,None,None,,,None,,29/32,Lt,Rev,5/16,3/8,,,,,,,4 3/4,4 9/16,,,,None,0,2-3,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.921,45,59/64,,,,,Left,,,,,,None,None,None,,,,,,Ebonite
10552,0,0,2016-12-28,BRUNSWICK RHINO RED/BLACK/GOLD PEARL,HJP31183,0.0,1,RED/BLACK/GOLD PEARL,12.25,,None,,,None,None,,,Vise PL,49/64,31/32,Lt,Rev,3/8,1/2,Vise PL,11/16,31/32,Rt,Rev,3/8,1/2,None,,,None,None,,,None,,15.16,None,Rev,,1/4,,,4 1/16,4 7/32,,,4 1/4,4 7/16,,,,None,1477,2-3,2.1,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,"NEW GRIP

",,Ebonite
11435,0,0,2016-12-28,CUSTOMER REQUESTED LAYOUT,,0.0,1,,0.0,,None,,,None,None,,,Vise PL,23/32,31/32,Lt,Rev,1/2,1/4,Vise PL,45/64,31/32,Rt,Rev,1/2,1/4,None,,,None,None,,,PS Taper Thumb,7/8,1 1/8,Lt,Rev,1/8,1/4,,,4 7/32,4 1/4,,,4 5/8,4 11/16,,3 5/8,7/16,Up,0,2-3,2.75,1/4,,,,0.0,0.0,30 X 4 X 20ASYM,,,,,,,Finger Tip,15/16,"2.5""",,3 v,PAP,2,Right,,,,,,,,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12862,0,0,2016-12-28,HAMMER DARK LEGEND PURP PEARL,6I280967B,0.0,1,PURPLE PEARL,15.25,,None,,,None,None,,,Vise PL,45/64,31/32,Lt,None,3/8,,Vise PL,21/32,31/32,Rt,None,3/8,,None,,,None,None,,,Vise Ure Slug,1 1/4,15/16,None,Rev,,3/8,,,,,,,4 5/8,4 13/16,,,,None,0,2-3,3.5,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,.953,45,61/64,,,,,Right,,,,,,None,None,None,,,,"REPLACEMENT BALL FOR CRACKED EBONITE CYCLONE PER DON JR. 
CUSTOMER PAID FOR UPGRADE",,Ebonite
12863,0,0,2016-12-29, EBONITE WARRIOR PEARL BLANK,5F230108B,0.0,1,BURGUNDY PEARL,12.25,,None,,,None,None,,,Vise PL,23/32,31/32,Lt,Rev,3/8,1/4,Vise PL,49/64,31/32,Rt,Rev,3/8,1/4,None,,,None,None,,,None,,61/64,Rt,Rev,1/4,1/16,,,4 1/16,4 1/8,,,4 1/4,4 3/8,,,,None,0,2-3,2.25,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Left,,,,,.984,45,63/64,,,,,Left,,,,,,None,None,None,,,,,,Ebonite
12333,0,0,2016-12-29,EBONITE CYCLONE BLACK/GOLD PEARL,,0.0,1,BLACK/GOLD PEARL,12.0,,None,,,None,None,,,Vise Oval,21/32,31/32,Lt,Fwrd,3/8,1/8,Vise Oval,39/64,31/32,Rt,Fwrd,3/8,1/8,None,,,None,None,,,None,,13/16,Rt,Fwrd,1/8,1/8,,,4,4 1/8,,,4 3/16,4 3/8,,,,None,0,2-3,0.0,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,55/64,45,.856,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
12864,0,0,2016-12-29,DV8 VANDAL,GHU11227,0.0,1,DEEP BLUE PEARL,15.06,,None,,,None,None,,,Vise PL,3/4,31/32,Lt,Rev,3/8,1/4,Vise PL,45/64,31/32,Rt,Rev,3/8,1/4,None,,,None,None,,,None,,57/64,None,Rev,,1/8,,,,,,,4 7/16,4 1/2,,,,None,0,2-3,2.5,1/4,,,,0.0,0.0,Label,,,,,,,Finger Tip,,,,,,2,Right,,,,,,45,.917,,,,,Right,,,,,,None,None,None,,,,,,Ebonite
